,order_id,quantity,item_name,choice_description,item_price,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,total_cost
4308,1741,1,chicken burrito,Tomatillo Green Chili Salsa  Rice  Sour Cream  Cheese  Lettuce,8.75,Tomatillo Green Chili Salsa, Rice, Sour Cream, Cheese, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4309,1742,1,chicken bowl,Fresh Tomato Salsa  Pinto Beans  Rice  Cheese  Lettuce  Guacamole  Sour Cream  Fajita Vegetables,11.25,Fresh Tomato Salsa, Pinto Beans, Rice, Cheese, Lettuce, Guacamole, Sour Cream, Fajita Vegetables,Not Specified,Not Specified,11.25
4310,1742,1,6 pack soft drink,Diet Coke,6.49,Diet Coke,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,6.49
4311,1742,1,steak bowl,Roasted Chili Corn Salsa  Fajita Vegetables  Rice  Cheese  Sour Cream  Guacamole  Lettuce,11.75,Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,11.75
4312,1743,1,chicken burrito,Fresh Tomato Salsa  Fajita Vegetables  Rice  Black Beans  Cheese  Sour Cream  Lettuce,8.75,Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce,Not Specified,Not Specified,Not Specified,8.75
4313,1743,1,steak bowl,Roasted Chili Corn Salsa  Black Beans  Cheese  Sour Cream,9.25,Roasted Chili Corn Salsa, Black Beans, Cheese, Sour Cream,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,9.25
4314,1744,1,chicken bowl,Fresh Tomato Salsa  Rice  Black Beans  Guacamole  Lettuce,11.25,Fresh Tomato Salsa, Rice, Black Beans, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,11.25
4315,1744,1,chips,none,2.15,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,2.15
4316,1745,1,chicken bowl,Fresh Tomato Salsa  Rice  Cheese  Sour Cream  Lettuce,8.75,Fresh Tomato Salsa, Rice, Cheese, Sour Cream, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4317,1745,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4318,1745,1,chicken crispy tacos,Fresh Tomato Salsa  Fajita Vegetables  Rice  Cheese  Sour Cream  Guacamole  Lettuce,11.25,Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,11.25
4319,1746,1,chicken burrito,Roasted Chili Corn Salsa  Rice  Black Beans  Cheese  Sour Cream  Lettuce,8.75,Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4320,1746,1,carnitas bowl,Roasted Chili Corn Salsa  Fajita Vegetables  Rice  Black Beans  Cheese,9.25,Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,9.25
4321,1746,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4322,1746,1,canned soft drink,Lemonade,1.25,Lemonade,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,1.25
4323,1746,1,canned soft drink,Sprite,1.25,Sprite,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,1.25
4324,1747,1,chicken bowl,Tomatillo Green Chili Salsa  Fajita Vegetables  Black Beans  Sour Cream  Lettuce,8.75,Tomatillo Green Chili Salsa, Fajita Vegetables, Black Beans, Sour Cream, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4325,1747,1,chicken burrito,Tomatillo Green Chili Salsa  Rice  Pinto Beans  Cheese  Sour Cream  Guacamole  Lettuce,11.25,Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,11.25
4326,1748,1,barbacoa bowl,Fresh Tomato Salsa  Fajita Vegetables  Rice  Black Beans  Cheese  Guacamole  Lettuce,11.75,Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,11.75
4327,1748,1,chips,none,2.15,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,2.15
4328,1748,1,steak burrito,Fresh Tomato Salsa  Fajita Vegetables  Rice  Black Beans  Pinto Beans  Cheese  Sour Cream  Guacamole  Lettuce,11.75,Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce,Not Specified,11.75
4329,1749,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4330,1749,1,steak burrito,Fresh Tomato Salsa  Rice  Pinto Beans  Cheese  Sour Cream  Guacamole  Lettuce,11.75,Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,11.75
4331,1749,1,canned soft drink,Coke,1.25,Coke,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,1.25
4332,1750,1,carnitas burrito,Roasted Chili Corn Salsa  Rice  Pinto Beans  Guacamole  Lettuce,11.75,Roasted Chili Corn Salsa, Rice, Pinto Beans, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,11.75
4333,1750,1,steak bowl,Fresh Tomato Salsa  Fajita Vegetables  Rice  Pinto Beans  Cheese  Sour Cream  Guacamole  Lettuce,11.75,Fresh Tomato Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce,Not Specified,Not Specified,11.75
4334,1751,1,chicken salad bowl,Fresh Tomato Salsa  Fajita Vegetables  Rice  Cheese  Sour Cream  Guacamole,11.25,Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole,Not Specified,Not Specified,Not Specified,Not Specified,11.25
4335,1751,2,chips,none,4.3,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.6
4336,1751,1,barbacoa salad bowl,Tomatillo Green Chili Salsa  Fajita Vegetables  Rice  Cheese  Sour Cream  Lettuce,9.39,Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,9.39
4337,1752,1,steak salad bowl,Fresh Tomato Salsa  Black Beans  Pinto Beans  Cheese,9.39,Fresh Tomato Salsa, Black Beans, Pinto Beans, Cheese,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,9.39
4338,1752,1,chicken bowl,Fresh Tomato Salsa  Fajita Vegetables  Rice  Black Beans  Pinto Beans  Cheese  Sour Cream,8.75,Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream,Not Specified,Not Specified,Not Specified,8.75
4339,1753,1,canned soft drink,Coke,1.25,Coke,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,1.25
4340,1753,1,steak burrito,Fresh Tomato Salsa  Rice  Black Beans  Sour Cream  Cheese,9.25,Fresh Tomato Salsa, Rice, Black Beans, Sour Cream, Cheese,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,9.25
4341,1753,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4342,1754,1,chicken bowl,Fresh Tomato Salsa  Black Beans  Rice  Sour Cream  Cheese  Guacamole  Lettuce,11.25,Fresh Tomato Salsa, Black Beans, Rice, Sour Cream, Cheese, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,11.25
4343,1754,1,canned soft drink,Sprite,1.25,Sprite,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,1.25
4344,1755,1,chicken bowl,Fresh Tomato Salsa  Rice  Black Beans  Pinto Beans  Cheese,8.75,Fresh Tomato Salsa, Rice, Black Beans, Pinto Beans, Cheese,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4345,1755,1,canned soft drink,Coke,1.25,Coke,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,1.25
4346,1755,1,chips and tomatillo green chili salsa,none,2.95,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,2.95
4347,1756,1,chicken bowl,Fresh Tomato Salsa  Rice  Black Beans  Pinto Beans  Cheese  Sour Cream  Guacamole,11.25,Fresh Tomato Salsa, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole,Not Specified,Not Specified,Not Specified,11.25
4348,1756,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4349,1757,1,chicken burrito,Fresh Tomato Salsa  Rice  Pinto Beans  Cheese  Sour Cream  Lettuce,8.75,Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4350,1757,1,bottled water,none,1.5,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,1.5
4351,1757,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4352,1758,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4353,1758,1,steak burrito,Fresh Tomato Salsa  Cheese  Black Beans  Rice,9.25,Fresh Tomato Salsa, Cheese, Black Beans, Rice,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,9.25
4354,1759,1,chicken bowl,Fresh Tomato Salsa  Rice  Black Beans  Cheese,8.75,Fresh Tomato Salsa, Rice, Black Beans, Cheese,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4355,1759,1,chips and tomatillo red chili salsa,none,2.95,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,2.95
4356,1759,1,canned soft drink,Diet Coke,1.25,Diet Coke,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,1.25
4357,1760,1,chicken bowl,Fresh Tomato Salsa  Fajita Vegetables  Rice  Black Beans  Guacamole  Lettuce,11.25,Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,11.25
4358,1760,1,chips and tomatillo red chili salsa,none,2.95,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,2.95
4359,1761,1,chicken bowl,Tomatillo Green Chili Salsa  Rice  Pinto Beans  Sour Cream  Lettuce,8.75,Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4360,1761,1,chicken burrito,Tomatillo Red Chili Salsa  Rice  Cheese  Lettuce,8.75,Tomatillo Red Chili Salsa, Rice, Cheese, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4361,1761,1,chicken burrito,Tomatillo Red Chili Salsa  Rice  Pinto Beans  Cheese,8.75,Tomatillo Red Chili Salsa, Rice, Pinto Beans, Cheese,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4362,1761,1,chicken burrito,Roasted Chili Corn Salsa  Rice  Fajita Vegetables  Cheese,8.75,Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Cheese,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4363,1761,2,chips,none,4.3,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.6
4364,1762,1,steak burrito,Roasted Chili Corn Salsa  Fajita Vegetables  Rice  Pinto Beans  Cheese  Sour Cream,9.25,Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream,Not Specified,Not Specified,Not Specified,Not Specified,9.25
4365,1762,1,steak salad bowl,Roasted Chili Corn Salsa  Fajita Vegetables  Cheese  Lettuce,9.39,Roasted Chili Corn Salsa, Fajita Vegetables, Cheese, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,9.39
4366,1763,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4367,1763,1,carnitas burrito,Fresh Tomato Salsa  Rice  Pinto Beans  Cheese  Sour Cream,9.25,Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Sour Cream,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,9.25
4368,1763,1,canned soft drink,Coke,1.25,Coke,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,1.25
4369,1764,2,chicken bowl,Fresh Tomato Salsa  Rice  Fajita Vegetables  Black Beans  Sour Cream  Cheese  Lettuce  Guacamole,22.5,Fresh Tomato Salsa, Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole,Not Specified,Not Specified,45.0
4370,1764,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4371,1764,1,chips and fresh tomato salsa,none,2.95,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,2.95
4372,1764,1,chips,none,2.15,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,2.15
4373,1764,2,steak bowl,Fresh Tomato Salsa  Rice  Pinto Beans  Sour Cream  Cheese  Lettuce  Guacamole,23.5,Fresh Tomato Salsa, Rice, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole,Not Specified,Not Specified,Not Specified,47.0
4374,1765,1,carnitas bowl,Fresh Tomato Salsa  Rice  Black Beans  Cheese  Guacamole  Lettuce,11.75,Fresh Tomato Salsa, Rice, Black Beans, Cheese, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,11.75
4375,1765,1,chips,none,2.15,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,2.15
4376,1765,1,canned soft drink,Coke,1.25,Coke,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,1.25
4377,1766,1,steak burrito,Fresh Tomato Salsa  Rice  Pinto Beans  Cheese  Sour Cream,9.25,Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Sour Cream,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,9.25
4378,1766,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4379,1766,1,chicken bowl,Fresh Tomato Salsa  Rice  Black Beans  Cheese  Sour Cream  Guacamole,11.25,Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole,Not Specified,Not Specified,Not Specified,Not Specified,11.25
4380,1766,1,steak burrito,Tomatillo Red Chili Salsa  Fajita Vegetables  Rice  Black Beans  Sour Cream  Guacamole,11.75,Tomatillo Red Chili Salsa, Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole,Not Specified,Not Specified,Not Specified,Not Specified,11.75
4381,1767,2,chicken bowl,Fresh Tomato Salsa  Rice  Pinto Beans  Cheese  Lettuce,17.5,Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,35.0
4382,1768,1,chicken bowl,Fresh Tomato Salsa  Rice  Black Beans  Cheese  Sour Cream  Lettuce,8.75,Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4383,1768,1,carnitas burrito,Fresh Tomato Salsa  Fajita Vegetables  Rice  Black Beans  Cheese  Sour Cream  Guacamole  Lettuce,11.75,Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce,Not Specified,Not Specified,11.75
4384,1768,1,chicken soft tacos,Fresh Tomato Salsa  Fajita Vegetables  Black Beans  Cheese  Sour Cream  Guacamole,11.25,Fresh Tomato Salsa, Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole,Not Specified,Not Specified,Not Specified,Not Specified,11.25
4385,1769,1,chicken salad bowl,Fresh Tomato Salsa  Rice  Black Beans  Cheese  Sour Cream  Lettuce,8.75,Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4386,1769,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4387,1770,1,barbacoa bowl,Tomatillo Green Chili Salsa  Rice  Cheese  Guacamole  Lettuce,11.75,Tomatillo Green Chili Salsa, Rice, Cheese, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,11.75
4388,1770,1,bottled water,none,1.5,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,1.5
4389,1771,1,chicken bowl,Tomatillo Green Chili Salsa  Rice  Pinto Beans  Cheese  Sour Cream  Lettuce,8.75,Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4390,1771,1,chicken bowl,Fresh Tomato Salsa  Rice  Black Beans  Sour Cream,8.75,Fresh Tomato Salsa, Rice, Black Beans, Sour Cream,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,8.75
4391,1772,1,steak burrito,Tomatillo Red Chili Salsa  Rice  Fajita Vegetables  Cheese  Lettuce  Guacamole,11.75,Tomatillo Red Chili Salsa, Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole,Not Specified,Not Specified,Not Specified,Not Specified,11.75
4392,1772,1,steak burrito,Tomatillo Red Chili Salsa  Rice  Black Beans  Cheese,9.25,Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,9.25
4393,1772,1,chicken burrito,Fresh Tomato Salsa  Rice  Sour Cream  Cheese  Lettuce  Guacamole,11.25,Fresh Tomato Salsa, Rice, Sour Cream, Cheese, Lettuce, Guacamole,Not Specified,Not Specified,Not Specified,Not Specified,11.25
4394,1773,1,chips and guacamole,none,4.45,none,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,4.45
4395,1773,1,steak bowl,Roasted Chili Corn Salsa  Rice  Black Beans  Cheese  Guacamole  Lettuce,11.75,Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Guacamole, Lettuce,Not Specified,Not Specified,Not Specified,Not Specified,11.75
